mode,Mathematics_10th,Science_10th,Social_Science_10th,English_10th,Hindi_10th,Computer_Applications_10th,Mathematics_12th,Physics_12th,Chemistry_12th,English_12th,Computer_Science_12th,Biology_12th,Accountancy_12th,Business_Studies_12th,Economics_12th,Hindi_12th,Data_Structures,Operating_Systems,Database_Management,Machine_Learning,Artificial_Intelligence,Cloud_Computing,Cyber_Security,Financial_Accounting,Corporate_Laws,Business_Statistics,Macroeconomics,Cost_Accounting,Corporate_Finance,Auditing,Marketing_Management,Human_Resource_Management,Python,Java,C_plus_plus,JavaScript,SQL,Communication,Leadership,Problem_Solving,Critical_Thinking,Team_Work,label
course,0,0,0,0,0,0,86,57,76,60,93,76,70,61,49,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B.Sc in Data Science
course,0,0,0,0,0,0,79,71,57,74,85,69,57,45,83,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B.Tech in Computer Science & Engineering (AI/ML)
course,0,0,0,0,0,0,90,79,79,71,67,56,61,54,57,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B.Sc in Data Science
course,0,0,0,0,0,0,99,86,40,98,91,43,76,53,62,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Diploma in Computer Engineering / IT
course,0,0,0,0,0,0,51,99,57,49,48,73,57,88,74,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Diploma in Business Administration (DBA)
course,0,0,0,0,0,0,43,45,91,80,95,72,42,57,40,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Diploma in General Nursing & Pharmacy
course,0,0,0,0,0,0,65,87,71,46,99,62,60,56,57,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Diploma in Computer Engineering / IT
course,0,0,0,0,0,0,80,84,48,71,48,43,80,61,87,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Professional Diploma in Digital Marketing & Design
course,0,0,0,0,0,0,87,80,99,83,49,91,72,63,87,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Diploma in General Nursing & Pharmacy
course,0,0,0,0,0,0,41,83,71,69,61,95,60,75,48,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Diploma in General Nursing & Pharmacy
course,0,0,0,0,0,0,75,79,89,93,41,93,70,93,61,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bachelor of Medicine / BDS (MBBS)
course,0,0,0,0,0,0,57,59,46,90,59,78,89,50,61,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Chartered Accountancy (CA) / CS Program
course,0,0,0,0,0,0,57,68,68,67,62,64,89,60,77,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Professional Diploma in Digital Marketing & Design
course,0,0,0,0,0,0,74,70,82,71,46,61,95,66,91,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Chartered Accountancy (CA) / CS Program
course,0,0,0,0,0,0,95,47,62,53,63,77,69,69,47,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B.Tech in Computer Science & Engineering (AI/ML)
course,0,0,0,0,0,0,92,97,82,56,84,74,70,48,51,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B.Tech in Computer Science & Engineering (AI/ML)
course,0,0,0,0,0,0,74,61,96,81,63,69,53,79,82,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Diploma in Business Administration (DBA)
course,0,0,0,0,0,0,71,87,78,59,93,71,63,99,72,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B.Tech in Computer Science & Engineering (AI/ML)
course,0,0,0,0,0,0,53,87,87,81,90,80,59,68,40,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Diploma in General Nursing & Pharmacy
course,0,0,0,0,0,0,86,91,91,92,84,55,58,47,75,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Diploma in Computer Engineering / IT
course,0,0,0,0,0,0,52,78,92,64,46,41,44,69,62,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Diploma in Business Administration (DBA)
course,0,0,0,0,0,0,74,67,84,78,51,100,73,60,60,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Diploma in General Nursing & Pharmacy
course,0,0,0,0,0,0,68,65,83,55,62,52,90,67,71,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Chartered Accountancy (CA) / CS Program
course,0,0,0,0,0,0,45,53,54,91,62,92,46,88,52,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Diploma in Business Administration (DBA)
course,0,0,0,0,0,0,83,99,54,60,70,85,89,86,76,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Chartered Accountancy (CA) / CS Program
course,0,0,0,0,0,0,43,98,69,83,86,54,91,63,89,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bachelor of Arts (Humanities)
course,0,0,0,0,0,0,97,86,70,91,77,100,56,85,89,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B.Sc in Data Science
course,0,0,0,0,0,0,91,50,44,56,80,82,50,60,95,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B.Sc in Data Science
course,0,0,0,0,0,0,65,88,88,60,68,56,80,80,57,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Professional Diploma in Digital Marketing & Design
course,0,0,0,0,0,0,82,94,88,97,84,61,45,53,64,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bachelor of Arts (Humanities)
course,0,0,0,0,0,0,93,100,86,67,72,59,89,46,74,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B.Tech in Computer Science & Engineering (AI/ML)
course,0,0,0,0,0,0,60,57,43,97,46,47,51,68,50,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Diploma in Business Administration (DBA)
course,0,0,0,0,0,0,66,82,82,70,67,46,74,55,89,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Professional Diploma in Digital Marketing & Design
course,0,0,0,0,0,0,42,58,74,73,94,73,65,75,43,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Diploma in General Nursing & Pharmacy
course,0,0,0,0,0,0,56,79,67,69,59,46,77,79,45,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Professional Diploma in Digital Marketing & Design
course,0,0,0,0,0,0,86,85,88,71,81,40,54,59,48,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B.Tech in Computer Science & Engineering (AI/ML)
course,0,0,0,0,0,0,65,74,49,77,65,69,40,69,57,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Diploma in Business Administration (DBA)
course,0,0,0,0,0,0,40,48,51,47,67,76,87,99,88,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Chartered Accountancy (CA) / CS Program
course,0,0,0,0,0,0,54,88,72,92,59,52,83,93,79,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Diploma in Business Administration (DBA)
course,0,0,0,0,0,0,84,85,62,47,41,96,50,87,45,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bachelor of Medicine / BDS (MBBS)
course,0,0,0,0,0,0,76,77,40,99,54,61,91,88,95,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Chartered Accountancy (CA) / CS Program
course,0,0,0,0,0,0,59,44,48,56,98,99,84,64,40,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Diploma in General Nursing & Pharmacy
course,0,0,0,0,0,0,88,75,69,88,93,65,69,69,95,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Professional Diploma in Digital Marketing & Design
course,0,0,0,0,0,0,80,82,93,54,93,45,80,88,70,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Diploma in Computer Engineering / IT
course,0,0,0,0,0,0,56,95,61,47,89,40,59,74,57,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Diploma in Computer Engineering / IT
course,0,0,0,0,0,0,94,61,94,58,50,70,43,69,78,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Diploma in General Nursing & Pharmacy
course,0,0,0,0,0,0,76,70,65,59,96,68,63,58,83,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B.Sc in Data Science
course,0,0,0,0,0,0,83,41,88,53,77,40,78,72,56,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B.Sc in Data Science
course,0,0,0,0,0,0,95,66,44,53,73,48,99,66,90,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B.Sc in Data Science
course,0,0,0,0,0,0,97,92,66,49,64,54,71,69,77,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B.Tech in Computer Science & Engineering (AI/ML)
course,0,0,0,0,0,0,78,66,51,51,82,90,42,66,74,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B.Tech in Computer Science & Engineering (AI/ML)
course,0,0,0,0,0,0,56,57,64,41,90,65,92,85,96,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bachelor of Commerce (B.Com Hons)
course,0,0,0,0,0,0,61,68,74,96,65,60,89,48,78,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Professional Diploma in Digital Marketing & Design
course,0,0,0,0,0,0,61,58,74,70,89,100,61,55,46,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Diploma in General Nursing & Pharmacy
course,0,0,0,0,0,0,60,55,68,66,88,59,48,63,61,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Diploma in Computer Engineering / IT
course,0,0,0,0,0,0,77,100,48,50,47,55,96,44,98,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bachelor of Commerce (B.Com Hons)
course,0,0,0,0,0,0,48,74,91,70,76,73,89,70,50,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bachelor of Medicine / BDS (MBBS)
course,0,0,0,0,0,0,47,70,98,82,76,65,59,59,47,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bachelor of Medicine / BDS (MBBS)
course,0,0,0,0,0,0,61,83,45,49,100,41,49,83,50,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B.Tech in Computer Science & Engineering (AI/ML)
course,0,0,0,0,0,0,82,95,84,44,43,95,96,57,65,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bachelor of Medicine / BDS (MBBS)
course,0,0,0,0,0,0,43,54,95,86,65,43,70,74,98,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Diploma in Business Administration (DBA)
course,0,0,0,0,0,0,75,53,65,74,85,81,40,67,43,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Diploma in Computer Engineering / IT
course,0,0,0,0,0,0,46,79,80,69,40,46,63,42,86,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Professional Diploma in Digital Marketing & Design
course,0,0,0,0,0,0,75,49,75,86,86,62,48,55,54,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bachelor of Arts (Humanities)
course,0,0,0,0,0,0,46,61,74,100,80,98,63,98,60,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bachelor of Arts (Humanities)
course,0,0,0,0,0,0,99,69,59,84,94,47,90,59,98,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B.Sc in Data Science
course,0,0,0,0,0,0,51,59,81,76,100,90,98,70,86,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Chartered Accountancy (CA) / CS Program
course,0,0,0,0,0,0,61,95,59,79,97,69,73,71,50,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B.Tech in Computer Science & Engineering (AI/ML)
course,0,0,0,0,0,0,93,50,79,98,76,43,88,91,54,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Chartered Accountancy (CA) / CS Program
course,0,0,0,0,0,0,40,78,44,66,84,62,70,54,70,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Professional Diploma in Digital Marketing & Design
course,0,0,0,0,0,0,66,90,78,54,43,78,88,45,85,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bachelor of Medicine / BDS (MBBS)
course,0,0,0,0,0,0,51,65,59,98,44,56,71,95,61,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bachelor of Arts (Humanities)
course,0,0,0,0,0,0,87,57,68,91,59,50,50,76,74,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bachelor of Arts (Humanities)
course,0,0,0,0,0,0,62,55,95,78,41,90,50,50,67,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Diploma in General Nursing & Pharmacy
course,0,0,0,0,0,0,85,80,43,67,59,93,69,66,44,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B.Tech in Computer Science & Engineering (AI/ML)
course,0,0,0,0,0,0,58,51,81,55,47,65,79,71,78,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bachelor of Commerce (B.Com Hons)
course,0,0,0,0,0,0,83,76,65,77,41,57,60,94,53,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Diploma in Business Administration (DBA)
course,0,0,0,0,0,0,91,92,72,46,97,54,55,41,99,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Diploma in Computer Engineering / IT
course,0,0,0,0,0,0,88,70,99,56,41,80,76,74,63,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Diploma in General Nursing & Pharmacy
course,0,0,0,0,0,0,92,41,71,85,45,63,100,62,60,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Chartered Accountancy (CA) / CS Program
course,0,0,0,0,0,0,59,100,61,65,59,44,45,77,79,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Diploma in Business Administration (DBA)
course,0,0,0,0,0,0,55,92,86,96,62,97,41,62,85,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Diploma in General Nursing & Pharmacy
course,0,0,0,0,0,0,88,60,62,71,100,47,97,99,65,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Chartered Accountancy (CA) / CS Program
course,0,0,0,0,0,0,94,94,44,82,82,95,74,82,63,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B.Tech in Computer Science & Engineering (AI/ML)
course,0,0,0,0,0,0,78,75,82,64,72,91,62,82,81,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Professional Diploma in Digital Marketing & Design
course,0,0,0,0,0,0,42,46,42,45,98,58,88,88,66,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Chartered Accountancy (CA) / CS Program
course,0,0,0,0,0,0,97,65,82,47,64,100,55,75,73,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Diploma in General Nursing & Pharmacy
course,0,0,0,0,0,0,80,42,82,77,64,61,65,88,75,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Diploma in Business Administration (DBA)
course,0,0,0,0,0,0,47,83,82,100,95,58,68,49,80,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Professional Diploma in Digital Marketing & Design
course,0,0,0,0,0,0,78,68,100,96,73,88,78,77,80,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Diploma in General Nursing & Pharmacy
course,0,0,0,0,0,0,100,67,64,73,72,86,66,68,63,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B.Tech in Computer Science & Engineering (AI/ML)
course,0,0,0,0,0,0,53,59,55,99,88,45,72,43,98,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Professional Diploma in Digital Marketing & Design
course,0,0,0,0,0,0,55,89,70,85,70,70,90,55,41,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bachelor of Arts (Humanities)
course,0,0,0,0,0,0,40,94,46,49,56,82,43,48,63,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bachelor of Medicine / BDS (MBBS)
course,0,0,0,0,0,0,98,75,93,53,76,94,71,65,80,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Diploma in General Nursing & Pharmacy
course,0,0,0,0,0,0,82,43,41,41,77,45,58,54,60,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B.Sc in Data Science
course,0,0,0,0,0,0,60,57,66,88,64,49,72,79,71,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bachelor of Arts (Humanities)
course,0,0,0,0,0,0,55,42,48,54,97,58,42,63,64,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Diploma in Computer Engineering / IT
course,0,0,0,0,0,0,73,94,80,50,89,95,72,96,98,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bachelor of Medicine / BDS (MBBS)
course,0,0,0,0,0,0,57,71,80,79,42,77,75,64,91,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Diploma in General Nursing & Pharmacy
course,0,0,0,0,0,0,50,91,56,84,75,49,56,74,74,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bachelor of Arts (Humanities)
course,0,0,0,0,0,0,98,74,42,84,49,64,83,64,80,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B.Sc in Data Science
course,0,0,0,0,0,0,90,45,95,72,76,93,87,47,93,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Diploma in General Nursing & Pharmacy
course,0,0,0,0,0,0,66,75,75,82,89,53,58,44,42,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Diploma in Computer Engineering / IT
course,0,0,0,0,0,0,61,98,45,84,85,54,50,60,80,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Professional Diploma in Digital Marketing & Design
course,0,0,0,0,0,0,97,64,69,46,58,82,92,72,69,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Chartered Accountancy (CA) / CS Program
course,0,0,0,0,0,0,60,82,70,78,57,90,43,69,86,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bachelor of Medicine / BDS (MBBS)
course,0,0,0,0,0,0,54,55,78,46,85,54,65,87,79,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Diploma in Business Administration (DBA)
course,0,0,0,0,0,0,100,44,84,81,75,42,62,71,99,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bachelor of Arts (Humanities)
course,0,0,0,0,0,0,54,65,42,64,99,58,41,43,57,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Diploma in Computer Engineering / IT
course,0,0,0,0,0,0,73,44,69,40,97,81,55,65,91,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Diploma in Computer Engineering / IT
course,0,0,0,0,0,0,60,76,98,59,78,52,91,52,92,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bachelor of Commerce (B.Com Hons)
course,0,0,0,0,0,0,41,50,99,45,57,58,58,45,100,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Professional Diploma in Digital Marketing & Design
course,0,0,0,0,0,0,99,61,63,100,50,54,76,46,70,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bachelor of Arts (Humanities)
course,0,0,0,0,0,0,51,64,80,65,62,53,86,64,85,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Professional Diploma in Digital Marketing & Design
course,0,0,0,0,0,0,49,57,72,71,85,86,49,99,98,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Diploma in Business Administration (DBA)
course,0,0,0,0,0,0,91,64,75,69,82,45,56,84,45,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B.Tech in Computer Science & Engineering (AI/ML)
course,0,0,0,0,0,0,75,81,46,70,95,54,92,60,69,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Diploma in Computer Engineering / IT
course,0,0,0,0,0,0,56,65,59,65,53,92,77,74,84,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bachelor of Medicine / BDS (MBBS)
course,0,0,0,0,0,0,82,48,70,84,93,46,86,74,65,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B.Tech in Computer Science & Engineering (AI/ML)
course,0,0,0,0,0,0,43,40,43,82,45,90,90,92,47,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Chartered Accountancy (CA) / CS Program
course,0,0,0,0,0,0,87,79,80,72,45,48,100,45,94,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Professional Diploma in Digital Marketing & Design
course,0,0,0,0,0,0,88,83,83,100,96,98,85,92,75,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bachelor of Arts (Humanities)
course,0,0,0,0,0,0,100,80,55,80,66,94,97,100,63,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Chartered Accountancy (CA) / CS Program
course,0,0,0,0,0,0,73,86,65,92,58,47,70,64,44,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bachelor of Arts (Humanities)
course,0,0,0,0,0,0,52,60,98,80,79,77,44,66,94,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Diploma in General Nursing & Pharmacy
course,0,0,0,0,0,0,90,97,74,49,96,96,80,91,65,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Diploma in Computer Engineering / IT
course,0,0,0,0,0,0,51,60,51,98,79,66,88,56,56,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Professional Diploma in Digital Marketing & Design
course,0,0,0,0,0,0,96,47,44,59,90,54,54,42,67,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B.Sc in Data Science
course,0,0,0,0,0,0,43,89,80,98,64,84,96,50,89,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bachelor of Arts (Humanities)
course,0,0,0,0,0,0,69,50,47,66,51,96,86,65,65,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Diploma in General Nursing & Pharmacy
